job_id,industry_id
3697105530,93
3697105530,91
3697105530,122
3700191806,14
3700194711,14
3700199410,44
3700326545,83
3700333196,75
3700345653,50
3700347882,146
3700348353,96
3700359414,124
3700362103,34
3700365455,44
3700368597,44
3700370547,50
3700374036,90
3700375925,61
3700377536,133
3700382987,67
3700386191,61
3700386731,98
3700388143,14
3700391622,34
3700398203,13
3700504344,92
3700533944,104
3700534083,104
3700535284,28
3700535499,28
3700536480,28
3700540954,14
3700541620,53
3700541620,27
3700541621,53
3700541621,27
3700541842,14
3700542410,28
3700542483,53
3700542483,27
3700542544,53
3700542544,27
3700542715,14
3700542787,44
3700542993,43
3700543453,53
3700543453,27
3700543455,53
3700543455,27
3700543608,53
3700543608,27
3700544402,53
3700544402,27
3700544597,14
3700544773,34
3700545279,53
3700545279,27
3700545425,53
3700545425,27
3700545538,14
3700545776,49
3700545783,43
3700545792,43
3700545887,43
3700545887,10
3700545887,96
3700545891,100
3700545895,100
3700545914,104
3700545915,104
3700545931,104
3700545942,104
3700545981,14
3700546087,53
3700546087,27
3700546537,43
3700546660,104
3700546700,104
3700546703,51
3700546703,75
3700546703,92
3700546912,43
3700547086,53
3700547086,27
3700547091,53
3700547091,27
3700547703,100
3700547704,3202
3700547716,104
3700547722,104
3700547732,104
3700547955,52
3700547963,52
3700547967,96
3700548301,100
3700548312,4
3700548314,104
3700548315,104
3700548350,14
3700548350,42
3700548351,104
3700548387,14
3700548550,43
3700548756,139
3700549188,104
3700549194,104
3700549196,104
3700549213,104
3700549219,104
3700549253,14
3700549264,14
3700549399,52
3700549411,52
3700549414,1324
3700549415,52
3700549419,52
3700549581,100
3700549583,100
3700549640,48
3700549696,96
3700549721,20
3700550019,43
3700550084,14
3700550106,104
3700550107,104
3700550116,104
3700550295,44
3700550306,43
3700550324,52
3700550327,43
3700550329,52
3700550924,43
3700550930,133
3700551067,104
3700551068,104
3700551078,104
3700551092,104
3700551241,112
3700551314,121
3700551319,43
3700551320,43
3700551805,53
3700551805,135
3700551805,92
3700551840,51
3700551891,43
3700551940,43
3700551946,51
3700552042,104
3700552043,104
3700552073,43
3700552264,43
3700552276,52
3700552592,20
3700552599,96
3700552599,5
3700552599,4
3700552890,43
3700552990,109
3700553126,100
3700553136,52
3700553153,96
3700553155,52
3700553388,48
3700553462,14
3700553769,51
3700553790,51
3700553806,126
3700553847,3
3700553847,4
3700553847,5
3700553874,3
3700553874,4
3700553874,5
3700553886,139
3700553886,14
3700553886,124
3700554332,42
3700554333,42
3700554546,51
3700554569,51
3700554570,51
3700554594,43
3700554617,3
3700554617,4
3700554617,5
3700554640,3
3700554640,4
3700554640,5
3700555134,48
3700555149,139
3700555206,14
3700555490,43
3700555493,43
3700555525,51
3700555600,3
3700555600,4
3700555600,5
3700555649,4
3700555673,104
3700555673,11
3700555673,43
3700556102,51
3700556134,51
3700556185,3
3700556185,4
3700556185,5
3700556195,3
3700556195,4
3700556195,5
3700557016,43
3700557041,43
3700557071,3
3700557071,4
3700557071,5
3700558029,3
3700558029,4
3700558029,5
3700559014,139
3700559014,14
3700559014,124
3700560001,14
3700560001,139
85008768,42
133196985,104
903408693,27
903408693,34
967848246,4
1004740969,51
1029078768,104
1418582485,128
1483357774,35
1535492735,48
1535492735,92
2282679989,126
2448418468,68
2481100553,83
2634247615,104
2730408164,139
2764358929,60
2885838641,124
3047547711,9
3108036575,48
3192471360,9
3243289926,100
3243289926,131
3243289926,90
3268185281,48
3268185281,122
3313349770,100
3326588170,17
3373346816,27
3373346816,143
3395626440,14
3396803783,80
3422104915,124
3442372601,41
3487275706,31
3497543368,75
3529464114,52
3532827942,92
3538940637,121
3562282884,90
3564601168,19
3568598527,135
3580193834,26
3584068782,10
3586162459,96
3587706348,44
3587919328,90
3596450056,48
3596450056,44
3596450056,31
3601203087,44
3601423875,92
3603640939,27
3606156203,27
3618024320,28
3623811800,19
3627129770,18
3635154108,124
3637608593,48
3638837564,14
3643209562,70
3643371518,80
3644109811,32
3655655364,96
3666015999,100
3666945557,139
3668771880,34
3669525119,96
3669562617,96
3670740369,96
3673294109,96
3674000415,41
3675787336,96
3677721266,52
3677721266,94
3677721266,92
3678500518,124
3680164564,11
3680164564,129
3680164564,43
3680177756,18
3680807523,100
3681440546,34
3682818140,42
3682818140,14
3682818140,43
3684010877,124
3684441939,128
3684441939,44
3684441939,47
3684448047,42
3684455234,96
3684464103,96
3684955684,63
3685418185,92
3687065358,96
3687520079,31
3689394048,8
3689394048,6
3689701585,110
3692363916,10
3692363916,9
3692363916,11
3692363921,124
3692363921,80
3692363921,14
3692364583,91
3693028967,4
3693028975,69
3693031616,47
3693031616,43
3693031616,11
3693032353,104
3693033842,63
3693034684,96
3693034691,42
3693034850,48
3693035413,92
3693035505,88
3693035554,9
3693035612,88
3693036850,100
3693037054,104
3693037588,96
3693037942,67
3693038067,17
3693038433,96
3693038606,81
3693038731,9
3693038960,146
3693038962,146
3693038976,92
3693038998,112
3693038998,49
3693039588,68
3693039592,128
3693039908,43
3693039928,146
3693039968,104
3693040603,44
3693040696,14
3693040776,100
3693040865,51
3693040868,96
3693040873,146
3693040913,36
3693040943,96
3693040951,12
3693040996,14
3693040996,17
3693040996,15
3693040997,112
3693040997,147
3693040997,135
3693041274,96
3693041361,43
3693041555,126
3693041637,96
3693041720,146
3693041721,146
3693041722,146
3693041811,4
3693041818,96
3693041818,52
3693041818,99
3693041825,51
3693041825,48
3693041825,62
3693041833,104
3693041864,122
3693041882,43
3693041884,96
3693041892,43
3693041894,23
3693041907,84
3693041907,96
3693041908,9
3693041909,6
3693041909,1
3693041909,84
3693041910,25
3693041913,92
3693041916,88
3693041917,124
3693041918,19
3693041922,104
3693041924,11
3693041925,80
3693041926,23
3693041926,34
3693041929,96
3693041929,4
3693041929,118
3693041930,24
3693041930,112
3693041933,4
3693041934,75
3693041937,96
3693041945,53
3693041949,96
3693041955,109
3693041956,34
3693041960,96
3693041970,43
3693041982,14
3693041983,112
3693041989,14
3693041990,43
3693041994,18
3693041997,53
3693042031,7
3693042696,24
3693042760,146
3693042761,146
3693042772,146
3693042844,43
3693042889,56
3693042908,104
3693042908,14
3693042908,139
3693042911,86
3693042936,104
3693042936,1
3693042937,41
3693042938,104
3693042938,91
3693042942,86
3693042944,96
3693042945,9
3693042949,96
3693042951,96
3693042954,43
3693042960,46
3693042960,43
3693042962,104
3693042964,80
3693042966,14
3693042971,104
3693042971,137
3693042971,14
3693042974,42
3693042974,14
3693042975,47
3693042977,32
3693042977,23
3693042977,34
3693042981,100
3693042983,104
3693042984,96
3693042988,104
3693043308,4
3693043469,146
3693043608,53
3693043623,57
3693043623,54
3693043623,86
3693043626,148
3693043649,57
3693043650,43
3693043652,96
3693043655,69
3693043655,68
3693043658,148
3693043661,104
3693043664,96
3693043667,41
3693043667,43
3693043669,80
3693043675,84
3693043676,96
3693043682,89
3693043685,25
3693043687,56
3693043688,49
3693043688,48
3693043688,116
3693043689,104
3693043690,137
3693043692,53
3693043695,34
3693043696,96
3693043696,4
3693043696,6
3693043697,137
3693043698,4
3693043698,6
3693043698,96
3693043699,96
3693043700,27
3693043702,34
3693043702,23
3693043705,137
3693043717,75
3693043717,148
3693043719,27
3693043721,116
3693043722,98
3693043723,53
3693043725,31
3693043725,32
3693043725,34
3693043727,96
3693043727,4
3693043727,80
3693043729,96
3693043732,69
3693043732,67
3693043732,68
3693043736,57
3693043740,96
3693043740,41
3693043740,102
3693043742,96
3693043743,96
3693043745,84
3693043746,96
3693043747,31
3693043747,110
3693043747,23
3693043750,96
3693043756,30
3693043757,36
3693043758,67
3693043777,100
3693043781,1
3693043806,19
3693043812,14
3693043812,124
3693043812,96
3693043815,27
3693043836,139
3693043836,14
3693043839,96
3693043839,22
3693043840,96
3693043842,96
3693043843,104
3693043845,32
3693043847,96
3693043848,94
3693043848,52
3693043848,1
3693043849,42
3693043850,99
3693043851,96
3693043852,17
3693043855,44
3693043859,17
3693043870,96
3693043876,14
3693043878,96
3693043881,96
3693043881,24
3693043881,28
3693043883,96
3693043884,124
3693043889,135
3693043890,104
3693043890,53
3693043890,112
3693043892,96
3693043892,92
3693043900,104
3693043902,96
3693043905,47
3693043908,104
3693043911,96
3693043912,17
3693043913,83
3693043914,81
3693043918,96
3693043922,26
3693043925,96
3693043925,15
3693043925,14
3693043927,68
3693043932,96
3693043933,96
3693043934,96
3693043936,42
3693043945,44
3693043945,46
3693043945,43
3693043949,96
3693043951,96
3693043952,96
3693043956,36
3693043956,97
3693043956,80
3693043958,14
3693043958,104
3693043959,137
3693043959,14
3693043961,96
3693043964,96
3693043967,104
3693043969,12
3693043969,15
3693043970,1
3693043970,135
3693043975,96
3693043976,44
3693043979,96
3693044240,100
3693044246,40
3693044248,83
3693044250,15
3693044251,39
3693044267,96
3693044269,8
3693044271,100
3693044273,9
3693044273,10
3693044277,11
3693044281,9
3693044295,96
3693044297,96
3693044299,104
3693044299,25
3693044299,96
3693044300,144
3693044307,91
3693044309,11
3693044310,96
3693044312,31
3693044313,96
3693044317,96
3693044318,96
3693044321,104
3693044322,43
3693044324,96
3693044326,147
3693044327,9
3693044327,10
3693044338,104
3693044339,28
3693044340,6
3693044344,104
3693044347,96
3693044348,86
3693044349,9
3693044349,10
3693044351,100
3693044356,11
3693044359,96
3693044361,96
3693044363,42
3693044369,96
3693044376,14
3693044380,27
3693044380,25
3693044380,43
3693044405,104
3693044405,96
3693044419,96
3693044419,22
3693044420,18
3693044422,27
3693044436,13
3693044436,14
3693044437,56
3693044439,96
3693044442,4
3693044446,146
3693044448,104
3693044453,96
3693044456,47
3693044457,96
3693044461,23
3693044463,9
3693044468,14
3693044471,94
3693044471,1
3693044471,52
3693044473,4
3693044473,118
3693044473,96
3693044477,42
3693044478,27
3693044479,137
3693044480,15
3693044481,68
3693044481,104
3693044481,100
3693044482,14
3693044487,30
3693044488,104
3693044489,96
3693044491,15
3693044497,4
3693044499,47
3693044503,95
3693044517,92
3693044528,96
3693044529,68
3693044530,137
3693044532,96
3693044534,96
3693044535,122
3693044539,104
3693044540,69
3693044544,123
3693044545,107
3693044547,1
3693044547,112
3693044549,40
3693044551,19
3693044556,56
3693044556,54
3693044556,49
3693044557,124
3693044558,14
3693044565,90
3693044565,85
3693044568,106
3693044572,96
3693044572,33
3693044575,68
3693044575,101
3693044575,131
3693044578,75
3693044608,96
3693044634,11
3693044634,96
3693044634,123
3693044635,100
3693044636,137
3693044644,27
3693044647,27
3693044647,80
3693044649,94
3693044650,41
3693044650,43
3693044652,59
3693044658,14
3693044662,4
3693044669,80
3693044673,18
3693044677,104
3693044685,44
3693044699,104
3693044699,14
3693044700,17
3693044705,49
3693044705,48
3693044705,116
3693044709,97
3693044714,18
3693044725,11
3693044725,137
3693044725,132
3693044727,80
3693044736,146
3693044738,47
3693044739,33
3693044739,132
3693044740,96
3693044741,137
3693044744,125
3693044744,124
3693044745,48
3693044748,75
3693044760,41
3693044762,42
3693044765,70
3693044768,44
3693044773,104
3693044800,27
3693044803,96
3693044806,104
3693044807,27
3693044808,96
3693044809,41
3693044809,45
3693044809,43
3693044813,96
3693044813,118
3693044814,96
3693044816,46
3693044819,96
3693044827,9
3693044827,10
3693044828,96
3693044837,63
3693044837,57
3693044845,135
3693044845,48
3693044861,125
3693044861,25
3693044865,96
3693044866,9
3693044873,104
3693044878,104
3693044888,57
3693044890,15
3693044890,14
3693044891,96
3693044911,96
3693044912,96
3693044914,112
3693044914,147
3693044915,14
3693044917,41
3693044917,45
3693044919,53
3693044919,112
3693044920,96
3693044924,68
3693044925,104
3693044929,96
3693044931,49
3693044933,83
3693044949,69
3693044955,31
3693044955,34
3693044955,68
3693044962,138
3693044962,55
3693044962,135
3693044964,4
3693044964,96
3693044968,48
3693044969,6
3693044975,123
3693044982,53
3693044984,6
3693044985,96
3693044986,8
3693044986,119
3693044990,19
3693044996,44
3693044997,44
3693044999,43
3693045025,40
3693045062,146
3693045160,43
3693045172,96
3693045179,112
3693045179,53
3693045185,96
3693045185,43
3693045190,47
3693045191,104
3693045195,133
3693045212,96
3693045215,15
3693045216,42
3693045216,47
3693045220,34
3693045222,14
3693045226,9
3693045229,96
3693045232,19
3693045232,28
3693045232,6
3693045236,96
3693045236,15
3693045236,12
3693045237,30
3693045238,96
3693045240,25
3693045240,34
3693045240,23
3693045241,104
3693045241,28
3693045241,33
3693045242,28
3693045248,104
3693045251,4
3693045253,42
3693045257,116
3693045257,48
3693045259,43
3693045259,96
3693045259,41
3693045260,14
3693045264,34
3693045269,14
3693045275,54
3693045279,96
1928027033,48
3099261661,135
3557311439,17
3640739067,42
3653922092,141
3674585247,56
3683918914,48
3683926341,48
3687024983,96
3688980245,48
3689674972,48
3689687080,48
3693045282,14
3693045283,68
3693045284,42
3693045288,9
3693045288,10
3693045289,100
3693045291,47
3693045292,59
3693045295,41
3693045295,45
3693045296,48
3693045304,25
3693045304,6
3693045305,69
3693045306,42
3693045307,43
3693045309,104
3693045309,96
3693045318,4
3693045346,44
3693045365,96
3693045366,135
3693045370,11
3693045371,55
3693045375,4
3693045378,48
3693045378,57
3693045379,27
3693045381,17
3693045385,92
3693045386,8
3693045389,50
3693045396,96
3693045397,138
3693045402,56
3693045405,96
3693045406,47
3693045413,96
3693045422,43
3693045426,4
3693045428,43
3693045432,26
3693045435,42
3693045439,96
3693045448,127
3693045448,109
3693045456,86
3693045463,43
3693045464,48
3693045464,128
3693045465,96
3693045467,96
3693045468,96
3693045472,100
3693045476,8
3693045477,99
3693045477,50
3693045477,48
3693045479,45
3693045486,116
3693045487,75
3693045490,100
3693045493,12
3693045494,104
3693045496,44
3693045498,122
3693045500,11
3693045501,48
3693045501,57
3693045502,96
3693045504,104
3693045504,128
3693045504,44
3693045505,27
3693045505,19
3693045541,13
3693045576,41
3693045576,43
3693045586,43
3693045590,4
3693045594,96
3693045594,33
3693045598,53
3693045598,4
3693045598,3
3693045603,96
3693045614,59
3693045619,80
3693045620,14
3693045623,59
3693045629,96
3693045630,59
3693045631,14
3693045636,104
3693045644,124
3693045657,126
3693045665,17
3693045665,15
3693045665,52
3693045672,43
3693045676,96
3693045680,96
3693045681,104
3693045682,96
3693045683,17
3693045684,96
3693045688,61
3693045701,104
3693045703,100
3693045705,96
3693045706,48
3693045710,6
3693045711,104
3693045715,14
3693045716,116
3693045716,112
3693045720,4
3693045720,96
3693045721,96
3693045742,14
3693045745,96
3693045753,104
3693045755,75
3693045756,104
3693045762,135
3693045775,96
3693045777,25
3693045780,96
3693045781,96
3693045784,53
3693045785,104
3693045785,94
3693045793,96
3693045799,96
3693045800,59
3693045810,96
3693045814,56
3693045819,80
3693045841,50
3693045841,27
3693045843,96
3693045845,104
3693045847,54
3693045866,11
3693045868,118
3693045873,44
3693045874,86
3693045876,41
3693045890,104
3693045892,24
3693045892,4
3693045896,19
3693045898,104
3693045903,96
3693045904,96
3693045905,14
3693045914,41
3693045914,45
3693045914,43
3693045918,96
3693045921,14
3693045933,31
3693045940,96
3693045946,88
3693045947,4
3693045953,48
3693045955,147
3693045955,17
3693045955,15
3693045957,52
3693045957,94
3693045959,104
3693045960,4
3693045963,118
3693045971,53
3693045974,14
3693045977,104
3693045978,116
3693045978,49
3693045981,33
3693045991,17
3693045997,59
3693045998,44
3693045999,44
3693046040,96
3693046070,129
3693046077,96
3693046079,96
3693046080,10
3693046080,43
3693046081,52
3693046081,94
3693046082,52
3693046082,94
3693046086,49
3693046103,96
3693046104,40
3693046105,96
3693046106,106
3693046109,53
3693046110,47
3693046111,92
3693046112,14
3693046116,19
3693046118,25
3693046119,12
3693046119,15
3693046120,104
3693046122,104
3693046126,44
3693046127,14
3693046128,9
3693046131,143
3693046131,27
3693046138,92
3693046140,104
3693046142,44
3693046144,23
3693046145,104
3693046147,25
3693046148,32
3693046148,34
3693046149,47
3693046152,96
3693046153,89
3693046155,96
3693046159,11
3693046160,112
3693046164,104
3693046164,14
3693046164,15
3693046169,11
3693046171,9
3693046176,100
3693046187,80
3693046187,36
3693046187,28
3693046191,41
3693046191,43
3693046194,14
3693046198,96
3693046198,84
3693046225,19
3693046227,1
3693046227,147
3693046227,54
3693046229,135
3693046233,143
3693046239,96
3693046241,96
3693046243,80
3693046245,92
3693046269,104
3693046272,23
3693046274,56
3693046275,139
3693046275,124
3693046275,14
3693046276,15
3693046276,12
3693046279,15
3693046279,12
3693046279,17
3693046281,104
3693046283,96
3693046284,9
3693046287,104
3693046288,48
3693046288,55
3693046288,92
3693046289,41
3693046291,96
3693046297,96
3693046297,4
3693046297,43
3693046298,96
3693046302,43
3693046304,80
3693046306,96
3693046308,30
3693046310,80
3693046311,54
3693046312,42
3693046315,96
3693046316,96
3693046318,68
3693046322,104
3693046325,10
3693046325,9
3693046326,96
3693046337,6
3693046340,4
3693046343,42
3693046343,118
3693046346,4
3693046355,49
3693046355,48
3693046357,34
3693046357,25
3693046364,96
3693046365,75
3693046368,96
3693046369,96
3693046373,5
3693046373,6
3693046373,1
3693046377,14
3693046379,137
3693046382,96
3693046383,96
3693046384,11
3693046386,91
3693046387,14
3693046387,13
3693046388,31
3693046391,51
3693046396,41
3693046398,135
3693046400,49
3693046402,80
3693046436,104
3693046440,104
3693046443,96
3693046445,84
3693046446,9
3693046466,110
3693046471,80
3693046472,96
3693046472,33
3693046474,96
3693046476,43
3693046477,19
3693046478,68
3693046478,101
3693046478,100
3693046479,14
3693046487,52
3693046487,94
3693046487,1
3693046494,59
3693046496,59
3693046499,99
3693046503,24
3693046504,55
3693046507,14
3693046509,94
3693046509,92
3693046509,56
3693046511,69
3693046513,41
3693046513,42
3693046513,43
3693046519,44
3693046519,128
3693046519,48
3693046528,51
3693046534,78
3693046536,15
3693046536,17
3693046536,12
3693046540,54
3693046540,96
3693046545,96
3693046554,96
3693046563,14
3693046566,104
3693046567,96
3693046568,135
3693046568,48
3693046568,34
3693046569,11
3693046570,104
3693046570,48
3693046570,55
3693046572,92
3693046572,87
3693046572,116
3693046574,4
3693046575,57
3693046591,92
3693046591,104
3693046595,47
3693046602,50
3693046605,43
3693046606,96
3693046609,96
3693046618,61
3693046618,54
3693046618,59
3693046632,104
3693046634,112
3693046635,17
3693046636,96
3693046648,86
3693046651,80
3693046651,28
3693046661,80
3693046675,112
3693046675,135
3693046675,25
3693046677,15
3693046677,12
3693046678,96
3693046681,27
3693046685,47
3693046687,137
3693046691,96
3693046692,124
3693046697,23
3693046701,25
3693046709,99
3693046711,104
3693046718,104
3693046734,96
3693046736,43
3693046736,42
3693046736,46
3693046738,100
3693046747,42
3693046747,47
3693046753,125
3693046757,41
3693046757,43
3693046758,42
3693046772,17
3693046774,104
3693046775,96
3693046779,112
3693046779,54
3693046780,8
3693046782,96
3693046790,27
3693046790,18
3693046791,46
3693046793,69
3693046795,44
3693046797,104
3693046797,14
3693046799,41
3693046800,43
3693046801,96
3693046802,48
3693046808,14
3693046813,49
3693046814,96
3693046815,98
3693046815,80
3693046816,14
3693046819,96
3693046821,15
3693046821,12
3693046821,17
3693046823,9
3693046824,96
3693046824,8
3693046829,14
3693046839,96
3693046840,104
3693046843,48
3693046843,51
3693046843,50
3693046844,14
3693046845,104
3693046848,147
3693046849,44
3693046852,68
3693046857,96
3693046865,31
3693046873,104
3693046875,54
3693046881,104
3693046882,31
3693046885,57
3693046896,104
3693046899,96
3693046907,91
3693046907,18
3693046907,27
3693046908,91
3693046908,18
3693046908,27
3693046909,48
3693046909,51
3693046910,91
3693046910,18
3693046910,27
3693046924,100
3693046924,14
3693046924,139
3693046926,96
3693046931,4
3693046933,106
3693046938,96
3693046942,68
3693046947,6
3693046964,41
3693046964,43
3693046964,42
3693046967,68
3693046967,69
3693046981,48
3693046985,96
3693046986,48
3693046998,68
3693046999,1
3693046999,51
3693046999,52
3693047002,135
3693047014,96
3693047059,96
3693047061,104
3693047065,96
3693047067,142
3693047097,96
3693047097,11
3693047098,29
3693047100,96
3693047106,51
3693047109,47
3693047121,47
3693047125,19
3693047126,14
3693047129,100
3693047129,86
3693047132,139
3693047136,96
3693047146,9
3693047155,43
3693047158,27
3693047158,93
3693047166,36
3693047167,96
3693047170,96
3693047170,95
3693047170,135
3693047172,104
3693047173,53
3693047189,80
3693047211,135
3693047224,11
3693047226,123
3693047228,139
3693047229,6
3693047232,96
3693047233,48
3693047233,4
3693047234,4
3693047234,27
3693047236,104
3693047257,104
3693047263,23
3693047264,104
3693047272,11
3693047273,122
3693047273,48
3693047276,19
3693047277,4
3693047279,80
3693047283,50
3693047284,9
3693047288,48
3693047292,59
3693047292,57
3693047303,48
3693047307,4
3693047310,43
3693047313,112
3693047316,137
3693047316,4
3693047323,48
3693047323,44
3693047324,53
3693047326,105
3693047327,104
3693047329,43
3693047330,96
3693047333,116
3693047333,112
3693047337,27
3693047338,27
3693047342,122
3693047344,96
3693047347,96
3693047347,4
3693047347,138
3693047348,96
3693047351,96
3693047353,96
3693047361,96
3693047363,96
3693047363,8
3693047363,119
3693047369,96
3693047378,104
3693047382,96
3693047387,112
3693047387,17
3693047393,123
3693047412,47
3693047414,42
3693047415,104
3693047420,41
3693047420,43
3693047420,96
3693047424,104
3693047425,52
3693047459,86
3693047461,132
3693047463,96
3693047464,59
3693047465,56
3693047469,104
3693047488,59
3693047490,80
3693047492,44
3693047496,95
3693047513,96
3693047516,55
3693047518,96
3693047518,47
3693047518,50
3693047523,43
3693047529,27
3693047529,41
3693047537,25
3693047544,104
3693047547,48
3693047547,24
3693047549,41
3693047551,27
3693047554,96
3693047561,49
3693047578,19
3693047579,80
3693047589,135
3693047591,104
3693047593,96
3693047596,96
3693047617,9
3693047619,96
3693047624,86
3693047625,128
3693047625,44
3693047626,75
3693047630,124
3693047643,96
3693047648,42
3693047659,147
3693047675,124
3693047679,104
3693047681,31
3693047685,141
3693047686,54
3693047686,53
3693047686,117
3693047687,96
3693047687,80
3693047687,99
3693047688,139
3693047689,112
3693047689,135
3693047689,25
3693047691,43
3693047697,53
3693047700,10
3693047702,80
3693047703,43
3693047703,6
3693047705,40
3693047709,84
3693047713,24
3693047713,4
3693047730,42
3693047735,96
3693047735,53
3693047737,15
3693047737,12
3693047737,17
3693047738,14
3693047744,77
3693047744,78
3693047748,96
3693047749,96
3693047755,104
3693047761,96
3693047775,96
3693047779,69
3693047783,100
3693047788,48
3693047788,51
3693047788,50
3693047791,10
3693047796,57
3693047796,144
3693047802,43
3693047804,8
3693047805,34
3693047805,135
3693047810,44
3693047820,14
3693047821,49
3693047822,44
3693047822,46
3693047822,14
3693047824,11
3693047825,4
3693047825,48
3693047825,6
3693047827,96
3693047829,27
3693047831,84
3693047834,3198
3693047837,104
3693047845,125
3693047847,43
3693047847,4
3693047848,44
3693047855,14
3693047856,4
3693047857,135
3693047861,96
3693047865,148
3693047866,96
3693047870,104
3693047883,96
3693047887,104
3693047890,27
3693047894,96
3693047898,48
3693047900,48
3693047900,112
3693047901,96
